date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:19:01	33431/33431	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/17.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/17.html	(from https://bbs.super-deel.site/dhan/polls/order/17.html)
19:19:02	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/18.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/18.html	(from https://bbs.super-deel.site/dhan/polls/order/18.html)
19:19:02	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/19.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/19.html	(from https://bbs.super-deel.site/dhan/polls/order/19.html)
19:19:02	33431/33431	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/20.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/20.html	(from https://bbs.super-deel.site/dhan/polls/order/20.html)
19:19:02	33431/33431	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/21.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/21.html	(from https://bbs.super-deel.site/dhan/polls/order/21.html)
19:19:03	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/22.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/22.html	(from https://bbs.super-deel.site/dhan/polls/order/22.html)
19:19:03	33431/33431	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/23.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/23.html	(from https://bbs.super-deel.site/dhan/polls/order/23.html)
19:19:03	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/25.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/25.html	(from https://bbs.super-deel.site/dhan/polls/order/25.html)
19:19:04	33431/33431	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/26.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/26.html	(from https://bbs.super-deel.site/dhan/polls/order/26.html)
19:19:04	33432/33432	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/27.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/27.html	(from https://bbs.super-deel.site/dhan/polls/order/27.html)
19:19:04	33427/33427	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/28.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/28.html	(from https://bbs.super-deel.site/dhan/polls/order/28.html)
19:19:05	33424/33424	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/8.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/8.html	(from https://bbs.super-deel.site/dhan/polls/order/8.html)
19:19:05	33425/33425	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/9.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/9.html	(from https://bbs.super-deel.site/dhan/polls/order/9.html)
19:19:05	694/694	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/static/polls/img/phonepe.svg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/static/polls/img/phonepe.svg	(from https://bbs.super-deel.site/dhan/polls/payment/2.html)
19:19:05	3237/3237	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Sep%202024%2023:25:06%20GMT	https://bbs.super-deel.site/dhan/static/polls/img/paytm.svg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/static/polls/img/paytm.svg	(from https://bbs.super-deel.site/dhan/polls/payment/2.html)
19:19:06	14689/14689	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2023:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/payment/gpay.png	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/gpay.png	(from https://bbs.super-deel.site/dhan/polls/payment/2.html)
19:19:06	5442/5442	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Sep%202024%2023:25:06%20GMT	https://bbs.super-deel.site/dhan/static/polls/img/bhim.svg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/static/polls/img/bhim.svg	(from https://bbs.super-deel.site/dhan/polls/payment/2.html)
19:19:06	9212/9212	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2023:25:06%20GMT	https://bbs.super-deel.site/dhan/static/polls/secure.png	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/static/polls/secure.png	(from https://bbs.super-deel.site/dhan/polls/payment/2.html)
19:19:06	25445/25445	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2023:25:06%20GMT	https://bbs.super-deel.site/dhan/static/polls/img/safety-label-badge.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/static/polls/img/safety-label-badge.jpg	(from https://bbs.super-deel.site/dhan/polls/payment/2.html)
